,id_orig,id_dest,distance_m,location,address,dest_lat,dest_lon,orig_lat,orig_lon,dest_type,population,hispanic,non-hispanic,white,black,native,asian,pacific_islander,other,multiple_races,Weighted_dist,KP_factor,new_location,matching
2562793,131350507254004,131350507362-bg_centroid,8606.247421000322,Gwinett_GA,,33.8390795,-83.9545442,33.8419824,-84.0476626,,42,8,34,40,1,31,0,0,4,4,361462.3916820135,21.585843908720655,1,1.0
2563384,131350507254005,131350507362-bg_centroid,8216.392031314843,Gwinett_GA,,33.8390795,-83.9545442,33.8407625,-84.0434833,,46,0,46,46,8,27,0,11,0,0,377954.03344048274,18.78159001892173,1,1.0
2563975,131350507254006,131350507362-bg_centroid,8536.051028458754,Gwinett_GA,,33.8390795,-83.9545442,33.8468338,-84.046498,,20,3,17,18,0,16,0,0,0,2,170721.02056917507,21.05168944038587,1,1.0
2564566,131350507254007,131350507362-bg_centroid,8438.286235834155,Gwinett_GA,,33.8390795,-83.9545442,33.8397308,-84.045905,,3,0,3,3,3,0,0,0,0,0,25314.858707502466,20.329707588271276,1,1.0
2565157,131350507254008,131350507362-bg_centroid,8663.277007346906,Gwinett_GA,,33.8390795,-83.9545442,33.8415352,-84.0482988,,46,7,39,38,1,34,0,1,0,2,398510.74233795766,22.029769240254787,1,1.0
2565748,131350507291000,131350507362-bg_centroid,9547.864554778193,Gwinett_GA,,33.8390795,-83.9545442,33.8324046,-84.0576049,,124,34,90,112,39,35,0,3,0,35,1183935.2047924958,30.20936835917619,1,1.0
2566339,131350507291001,131350507362-bg_centroid,9616.247106737585,Gwinett_GA,,33.8390795,-83.9545442,33.8338577,-84.058469,,39,6,33,33,13,18,1,1,0,0,375033.6371627658,30.95583584003691,1,1.0
2566930,131350507291002,131350507362-bg_centroid,9682.994142358382,Gwinett_GA,,33.8390795,-83.9545442,33.8325029,-84.0590814,,29,11,18,26,12,4,2,0,0,8,280806.8301283931,31.70223506569267,1,1.0
2567521,131350507291003,131350507362-bg_centroid,9558.788062344136,Gwinett_GA,,33.8390795,-83.9545442,33.8305735,-84.057527,,88,9,79,75,43,27,0,3,0,2,841173.349486284,30.327390489668126,1,1.0
2568112,131350507291004,131350507362-bg_centroid,9528.619722237743,Gwinett_GA,,33.8390795,-83.9545442,33.8288299,-84.0569666,,172,24,148,157,75,59,3,7,0,13,1638922.5922248918,30.00255544539488,1,1.0
2568703,131350507291005,131350507362-bg_centroid,9333.19970404614,Gwinett_GA,,33.8390795,-83.9545442,33.8313521,-84.0551638,,68,27,41,55,18,22,0,0,0,15,634657.5798751374,27.981022927849686,1,1.0
2569294,131350507291006,131350507362-bg_centroid,9833.690525280645,Gwinett_GA,,33.8390795,-83.9545442,33.8322269,-84.0606921,,45,21,24,43,1,18,0,6,0,18,442516.073637629,33.454252862117045,1,1.0
2569885,131350507291007,131350507362-bg_centroid,9968.995383971906,Gwinett_GA,,33.8390795,-83.9545442,33.8304188,-84.0619712,,37,10,27,25,20,5,0,0,0,0,368852.8292069605,35.10966966319963,1,1.0
2570476,131350507292000,131350507362-bg_centroid,11019.10818633465,Gwinett_GA,,33.8390795,-83.9545442,33.8304272,-84.0733897,,407,67,340,376,118,199,6,19,0,34,4484777.031838203,51.076215940957056,1,1.0
2571067,131350507292001,131350507362-bg_centroid,10706.737811379282,Gwinett_GA,,33.8390795,-83.9545442,33.8270069,-84.0695463,,42,9,33,40,23,12,0,0,0,5,449682.9880779298,45.68714527846137,1,1.0
2571658,131350507292002,131350507362-bg_centroid,10825.20117101164,Gwinett_GA,,33.8390795,-83.9545442,33.8320352,-84.0714398,,153,30,123,144,52,66,2,16,0,8,1656255.7791647809,47.660501242613044,1,1.0
2572249,131350507292003,131350507362-bg_centroid,10412.273305060988,Gwinett_GA,,33.8390795,-83.9545442,33.8291165,-84.0666345,,70,28,42,67,21,25,1,4,0,16,728859.1313542691,41.12871657591977,1,1.0
2572840,131350507292004,131350507362-bg_centroid,10384.75131703989,Gwinett_GA,,33.8390795,-83.9545442,33.8320839,-84.0666625,,100,15,85,92,28,58,0,2,0,4,1038475.1317039891,40.726642430378924,1,1.0
2573431,131350507292005,131350507362-bg_centroid,10202.462271867254,Gwinett_GA,,33.8390795,-83.9545442,33.8295584,-84.0644068,,78,9,69,74,27,41,0,0,0,6,795792.0572056458,38.16098314791,1,1.0
2574022,131350507293001,131350507362-bg_centroid,9755.83832599238,Gwinett_GA,,33.8390795,-83.9545442,33.8361078,-84.0601111,,278,46,232,261,106,114,0,14,0,27,2712123.0546258814,32.53736872435532,1,1.0
2574613,131350507293002,131350507362-bg_centroid,9817.165476435812,Gwinett_GA,,33.8390795,-83.9545442,33.8355421,-84.06075,,52,12,40,42,4,16,2,11,0,9,510492.60477466224,33.257497512249834,1,1.0
2575204,131350507293003,131350507362-bg_centroid,10234.216892494676,Gwinett_GA,,33.8390795,-83.9545442,33.8345435,-84.0652155,,968,97,871,914,186,678,9,7,0,34,9906721.951934846,38.59599679229324,1,1.0
2575795,131350507321000,131350507362-bg_centroid,9013.832179113177,Gwinett_GA,,33.8390795,-83.9545442,33.7765428,-84.0166198,,160,4,156,149,69,76,4,0,0,0,1442213.1486581082,24.966299375497705,1,1.0
2576386,131350507321001,131350507362-bg_centroid,9224.177836979405,Gwinett_GA,,33.8390795,-83.9545442,33.7732602,-84.015309,,63,8,55,50,37,12,0,1,0,0,581123.2037297025,26.913033734005822,1,1.0
2576977,131350507321002,131350507362-bg_centroid,8962.88010606885,Gwinett_GA,,33.8390795,-83.9545442,33.7797373,-84.0201961,,384,15,369,368,34,330,0,2,0,2,3441745.960730438,24.51632751490455,1,1.0
2577568,131350507321003,131350507362-bg_centroid,10548.189250901982,Gwinett_GA,,33.8390795,-83.9545442,33.763795,-84.0239994,,623,37,586,592,81,480,1,16,0,14,6571521.903311934,43.17330524269868,1,1.0
2578159,131350507321004,131350507362-bg_centroid,10309.64981000952,Gwinett_GA,,33.8390795,-83.9545442,33.763343,-84.0189056,,57,4,53,53,0,49,1,0,0,3,587650.0391705426,39.64935463743097,1,1.0
2578750,131350507321005,131350507362-bg_centroid,10921.044532537298,Gwinett_GA,,33.8390795,-83.9545442,33.764288,-84.0311523,,86,4,82,73,48,24,0,0,0,1,939209.8297982076,49.31926110336168,1,1.0
2579341,131350507321006,131350507362-bg_centroid,10639.18748363923,Gwinett_GA,,33.8390795,-83.9545442,33.767262,-84.0306275,,60,15,45,48,24,15,6,0,2,1,638351.2490183539,44.59869452858178,1,1.0
2579932,131350507321007,131350507362-bg_centroid,9948.939965034093,Gwinett_GA,,33.8390795,-83.9545442,33.7646294,-84.014263,,139,9,130,126,9,103,0,5,0,9,1382902.655139739,34.85922164614219,1,1.0
2580523,131350507321008,131350507362-bg_centroid,10268.780836127273,Gwinett_GA,,33.8390795,-83.9545442,33.7631595,-84.017818,,94,6,88,82,4,78,0,0,0,0,965265.3985959636,39.07513425655847,1,1.0
2581114,131350507321009,131350507362-bg_centroid,10738.589083629584,Gwinett_GA,,33.8390795,-83.9545442,33.7675145,-84.0325828,,130,5,125,119,65,52,1,1,0,0,1396016.5808718458,46.20954713040282,1,1.0
2581705,131350507321010,131350507362-bg_centroid,10403.60047051348,Gwinett_GA,,33.8390795,-83.9545442,33.7603871,-84.0154468,,67,12,55,60,1,51,0,0,0,8,697041.2315244032,41.001586922295495,1,1.0
2582296,131350507321011,131350507362-bg_centroid,9252.232212713236,Gwinett_GA,,33.8390795,-83.9545442,33.7713026,-84.0126322,,6,5,1,2,0,0,0,0,0,2,55513.393276279414,27.183898389115733,1,1.0
2582887,131350507321012,131350507362-bg_centroid,11851.736660672595,Gwinett_GA,,33.8390795,-83.9545442,33.7584173,-84.038384,,76,3,73,65,14,50,0,0,0,1,900731.9862111172,68.75361585858548,1,1.0
2583478,131350507321013,131350507362-bg_centroid,11372.163700655225,Gwinett_GA,,33.8390795,-83.9545442,33.7564893,-84.0271305,,246,14,232,229,16,205,0,2,0,6,2797552.270361185,57.93627271220396,1,1.0
2584069,131350507322000,131350507362-bg_centroid,10025.631787997816,Gwinett_GA,,33.8390795,-83.9545442,33.7742916,-84.0300078,,434,27,407,414,18,380,0,3,0,13,4351124.195991052,35.826691709597824,1,1.0
2584660,131350507322001,131350507362-bg_centroid,9757.16468596855,Gwinett_GA,,33.8390795,-83.9545442,33.7767281,-84.0288506,,329,15,314,299,5,289,0,0,0,5,3210107.181683653,32.55277718901983,1,1.0
2585251,131350507322002,131350507362-bg_centroid,9765.176772325336,Gwinett_GA,,33.8390795,-83.9545442,33.7746395,-84.02635,,187,19,168,172,7,162,0,3,0,0,1826088.0564248378,32.646009738969106,1,1.0
2585842,131350507322003,131350507362-bg_centroid,11276.657729699004,Gwinett_GA,,33.8390795,-83.9545442,33.7691915,-84.042982,,612,74,538,562,170,346,0,5,0,41,6901314.53057579,55.99443917444092,1,1.0
2586433,131350507322004,131350507362-bg_centroid,11573.266070876858,Gwinett_GA,,33.8390795,-83.9545442,33.7686765,-84.0467962,,13,1,12,11,0,11,0,0,0,0,150452.45892139914,62.24810121581905,1,1.0
2587024,131350507322005,131350507362-bg_centroid,11844.149378447368,Gwinett_GA,,33.8390795,-83.9545442,33.7683805,-84.050424,,20,10,10,18,0,5,0,4,0,9,236882.98756894737,68.56766142849143,1,1.0
2587615,131350507322006,131350507362-bg_centroid,11452.310828414467,Gwinett_GA,,33.8390795,-83.9545442,33.7674064,-84.043554,,22,4,18,17,11,6,0,0,0,0,251950.8382251183,59.61770111558119,1,1.0
2588206,131350507322007,131350507362-bg_centroid,11769.602515804552,Gwinett_GA,,33.8390795,-83.9545442,33.7683103,-84.0492667,,16,0,16,14,7,7,0,0,0,0,188313.64025287284,66.76714956399616,1,1.0
2588797,131350507322008,131350507362-bg_centroid,11692.339435596035,Gwinett_GA,,33.8390795,-83.9545442,33.7682814,-84.0481075,,14,3,11,14,2,10,0,1,0,1,163692.7520983445,64.95091245407613,1,1.0
2589388,131350507322009,131350507362-bg_centroid,11614.998495372058,Gwinett_GA,,33.8390795,-83.9545442,33.7678497,-84.0464904,,37,6,31,34,15,14,0,0,0,5,429754.94432876614,63.1823256179159,1,1.0
2589979,131350507322010,131350507362-bg_centroid,11925.853869993214,Gwinett_GA,,33.8390795,-83.9545442,33.7706151,-84.0538974,,13,2,11,10,1,9,0,0,0,0,155036.1003099118,70.59686878880346,1,1.0
2590570,131350507322014,131350507362-bg_centroid,12031.858238605657,Gwinett_GA,,33.8390795,-83.9545442,33.7678098,-84.0525263,,3,0,3,3,0,2,0,1,0,0,36095.57471581697,73.31934693768278,1,1.0
2591161,131350507322015,131350507362-bg_centroid,11914.682872185189,Gwinett_GA,,33.8390795,-83.9545442,33.7667772,-84.0497125,,51,18,33,39,20,16,0,0,0,3,607648.8264814446,70.31592170537577,1,1.0
2591752,131350507322016,131350507362-bg_centroid,11581.33461502867,Gwinett_GA,,33.8390795,-83.9545442,33.765712,-84.0435092,,98,5,93,91,51,34,4,0,0,2,1134970.7922728097,62.427640529968805,1,1.0
2592343,131350507322017,131350507362-bg_centroid,11789.070835458942,Gwinett_GA,,33.8390795,-83.9545442,33.7651164,-84.0459569,,93,3,90,90,66,24,0,0,0,0,1096383.5876976817,67.23275057733765,1,1.0
2592934,131350507322018,131350507362-bg_centroid,11307.36751755871,Gwinett_GA,,33.8390795,-83.9545442,33.7630578,-84.0358205,,88,4,84,84,72,6,0,1,0,5,995048.3415451666,56.611626464394675,1,1.0
2593525,131350507322020,131350507362-bg_centroid,11062.891125414017,Gwinett_GA,,33.8390795,-83.9545442,33.7641635,-84.033329,,124,6,118,120,81,34,0,0,0,5,1371798.4995513381,51.88073150697859,1,1.0
2594116,131350507322021,131350507362-bg_centroid,11771.754009737224,Gwinett_GA,,33.8390795,-83.9545442,33.7604604,-84.0398627,,53,3,50,52,22,27,0,3,0,0,623902.9625160729,66.81844544049139,1,1.0
2594707,131350507322022,131350507362-bg_centroid,11913.459519469488,Gwinett_GA,,33.8390795,-83.9545442,33.7597409,-84.0411912,,15,3,12,14,9,2,0,1,0,2,178701.89279204232,70.28522277380414,1,1.0
2595298,131350507331001,131350507362-bg_centroid,9449.340017155007,Gwinett_GA,,33.8390795,-83.9545442,33.792726,-84.0402711,,27,3,24,23,13,10,0,0,0,0,255132.1804631852,29.16540718264824,1,1.0
2595889,131350507331002,131350507362-bg_centroid,10003.74623125547,Gwinett_GA,,33.8390795,-83.9545442,33.7842418,-84.0403828,,925,108,817,876,140,672,0,24,1,39,9253465.26391131,35.54789878910119,1,1.0
2596480,131350507331005,131350507362-bg_centroid,10403.466491157578,Gwinett_GA,,33.8390795,-83.9545442,33.7835483,-84.0451697,,138,37,101,120,19,75,0,7,0,19,1435678.3757797459,40.999626088047116,1,1.0
2597071,131350507331006,131350507362-bg_centroid,10930.72097680247,Gwinett_GA,,33.8390795,-83.9545442,33.7749965,-84.0442563,,39,2,37,37,5,30,0,2,0,0,426298.1180952963,49.489906796278476,1,1.0
2597662,131350507332000,131350507362-bg_centroid,10350.528958989347,Gwinett_GA,,33.8390795,-83.9545442,33.7899024,-84.0496688,,69,6,63,68,40,25,0,1,0,2,714186.498170265,40.23215947738193,1,1.0
2598253,131350507332001,131350507362-bg_centroid,11181.329182512714,Gwinett_GA,,33.8390795,-83.9545442,33.7809343,-84.0532826,,556,109,447,526,157,289,1,6,0,73,6216819.025477069,54.1211170182843,1,1.0
2598844,131350507332004,131350507362-bg_centroid,11407.515723638417,Gwinett_GA,,33.8390795,-83.9545442,33.7772383,-84.0530584,,96,41,55,73,13,31,0,0,0,29,1095121.509469288,58.67200635481017,1,1.0
2599435,131350507332005,131350507362-bg_centroid,11860.899500896152,Gwinett_GA,,33.8390795,-83.9545442,33.7754119,-84.0575424,,20,1,19,17,1,16,0,0,0,0,237217.99001792303,68.97885755762923,1,1.0
2600026,131350507332007,131350507362-bg_centroid,11375.171797402772,Gwinett_GA,,33.8390795,-83.9545442,33.7767294,-84.0521512,,89,39,50,68,11,38,0,0,0,19,1012390.2899688467,57.998515387690446,1,1.0
2600617,131350507332009,131350507362-bg_centroid,11813.810826267472,Gwinett_GA,,33.8390795,-83.9545442,33.7831085,-84.0632309,,131,7,124,118,23,85,6,4,0,0,1547609.218241039,67.82911562121481,1,1.0
2601208,131350507332012,131350507362-bg_centroid,11723.094659390154,Gwinett_GA,,33.8390795,-83.9545442,33.7721365,-84.0525642,,21,6,15,16,11,5,0,0,0,0,246184.98784719323,65.66788567439264,1,1.0
2601799,131350507332013,131350507362-bg_centroid,11421.220256389954,Gwinett_GA,,33.8390795,-83.9545442,33.7726405,-84.0488147,,19,3,16,15,0,15,0,0,0,0,217003.18487140912,58.95972670752006,1,1.0
2602390,131350507332014,131350507362-bg_centroid,11087.356399674833,Gwinett_GA,,33.8390795,-83.9545442,33.7750506,-84.046535,,31,5,26,24,11,11,0,0,0,2,343708.0483899198,52.33578936766256,1,1.0
2602981,131350507332015,131350507362-bg_centroid,10853.190675854024,Gwinett_GA,,33.8390795,-83.9545442,33.7781458,-84.0463101,,16,9,7,6,2,3,0,0,0,1,173651.0508136644,48.13906285331053,1,1.0
2603572,131350507341000,131350507362-bg_centroid,9340.175562455952,Gwinett_GA,,33.8390795,-83.9545442,33.8024425,-84.0455272,,304,33,271,282,83,162,0,29,0,8,2839413.3709866093,28.050784263038015,1,1.0
2604163,131350507341001,131350507362-bg_centroid,9852.421338717762,Gwinett_GA,,33.8390795,-83.9545442,33.8010917,-84.0508964,,265,35,230,227,107,87,2,15,0,16,2610891.654760207,33.678678958705234,1,1.0
2604754,131350507341002,131350507362-bg_centroid,9851.165314632062,Gwinett_GA,,33.8390795,-83.9545442,33.8033232,-84.0521122,,83,22,61,79,33,29,3,3,0,11,817646.7211144612,33.6635827330175,1,1.0
2605345,131350507341003,131350507362-bg_centroid,9595.763800331288,Gwinett_GA,,33.8390795,-83.9545442,33.7981558,-84.0459931,,19,2,17,10,7,3,0,0,0,0,182319.51220629446,30.730324395975007,1,1.0
2605936,131350507341004,131350507362-bg_centroid,9463.56505586323,Gwinett_GA,,33.8390795,-83.9545442,33.7967831,-84.0434376,,93,13,80,79,30,44,0,0,0,5,880111.5501952803,29.313876698034065,1,1.0
2606527,131350507341005,131350507362-bg_centroid,9777.61405952492,Gwinett_GA,,33.8390795,-83.9545442,33.7931469,-84.0447935,,65,16,49,56,32,15,1,0,0,8,635544.9138691198,32.79126533659391,1,1.0
2607118,131350507341006,131350507362-bg_centroid,9955.69881101101,Gwinett_GA,,33.8390795,-83.9545442,33.7927546,-84.0467625,,80,4,76,71,36,35,0,0,0,0,796455.9048808808,34.94342452639653,1,1.0
2607709,131350507341007,131350507362-bg_centroid,9943.659708066434,Gwinett_GA,,33.8390795,-83.9545442,33.7961532,-84.0489684,,56,11,45,41,29,10,0,2,0,0,556844.9436517203,34.793580486627405,1,1.0
2608300,131350507341008,131350507362-bg_centroid,9691.430796585057,Gwinett_GA,,33.8390795,-83.9545442,33.792227,-84.043001,,40,9,31,30,24,4,1,0,0,1,387657.2318634023,31.797850268876623,1,1.0
2608891,131350507342000,131350507362-bg_centroid,10911.62758044097,Gwinett_GA,,33.8390795,-83.9545442,33.8010385,-84.063425,,445,61,384,425,96,278,0,24,0,27,4855674.273296232,49.15375655988765,1,1.0
2609482,131350507342001,131350507362-bg_centroid,11666.091086994264,Gwinett_GA,,33.8390795,-83.9545442,33.8010087,-84.0722207,,139,7,132,121,57,62,2,0,0,0,1621586.6610922026,64.34519931494519,1,1.0
2610073,131350507342002,131350507362-bg_centroid,11734.6334028523,Gwinett_GA,,33.8390795,-83.9545442,33.7993518,-84.0722246,,34,7,27,27,5,19,2,0,0,1,398977.5356969782,65.9389166713613,1,1.0
2610664,131350507342003,131350507362-bg_centroid,10616.504498374896,Gwinett_GA,,33.8390795,-83.9545442,33.7933752,-84.0554393,,382,48,334,358,92,237,0,5,0,24,4055504.71837921,44.239046184743806,1,1.0
2611255,131350507342004,131350507362-bg_centroid,11449.496015719538,Gwinett_GA,,33.8390795,-83.9545442,33.792123,-84.0648401,,165,11,154,152,55,82,0,12,0,3,1889166.842593724,59.55782973384218,1,1.0
2611846,131350507343000,131350507362-bg_centroid,8558.843035875603,Gwinett_GA,,33.8390795,-83.9545442,33.7989176,-84.03358,,792,27,765,778,114,611,0,34,0,19,6778603.684413478,21.223658411675586,1,1.0
2612437,131350507343001,131350507362-bg_centroid,8896.01673856114,Gwinett_GA,,33.8390795,-83.9545442,33.8017954,-84.0397464,,141,17,124,134,6,92,0,23,0,13,1254338.3601371208,23.938119650081028,1,1.0
2613028,131350507343004,131350507362-bg_centroid,9158.8522970626,Gwinett_GA,,33.8390795,-83.9545442,33.7914808,-84.0354527,,293,23,270,252,29,201,16,6,0,0,2683543.7230393416,26.292729523522045,1,1.0
2613616,131350507351000,131350507352-bg_centroid,1129.700199643864,Gwinett_GA,,33.8465845,-83.92646,33.850899,-83.9375351,,28,7,21,24,21,3,0,0,0,0,31631.60559002819,1.4966831644602019,1,1.0
2614207,131350507351001,131350507352-bg_centroid,1495.772967647939,Gwinett_GA,,33.8465845,-83.92646,33.8509499,-83.9417804,,89,8,81,75,18,49,0,3,0,5,133123.79412066657,1.7056098235155042,1,1.0
2614801,131350507351002,131350507362-bg_centroid,1341.4903027590726,Gwinett_GA,,33.8390795,-83.9545442,33.8507462,-83.9508458,,224,25,199,210,54,132,1,10,2,11,300493.82781803224,1.6142183429176793,1,1.0
2615392,131350507351003,131350507362-bg_centroid,1199.0750846259089,Gwinett_GA,,33.8390795,-83.9545442,33.8490324,-83.9495473,,44,7,37,40,10,25,0,0,0,5,52759.30372353999,1.5342092553465803,1,1.0
2615983,131350507351004,131350507362-bg_centroid,1338.3303783283848,Gwinett_GA,,33.8390795,-83.9545442,33.8481595,-83.9450321,,155,17,138,147,58,68,1,5,1,14,207441.20864089963,1.6123986136343547,1,1.0
2616574,131350507351005,131350507362-bg_centroid,1170.380472518646,Gwinett_GA,,33.8390795,-83.9545442,33.8477598,-83.9473768,,45,0,45,42,10,25,0,7,0,0,52667.12126333907,1.5185750646354086,1,1.0
2617165,131350507351006,131350507362-bg_centroid,1173.0958312589073,Gwinett_GA,,33.8390795,-83.9545442,33.8405969,-83.9419747,,183,11,172,172,91,61,2,5,0,13,214676.53712038003,1.5200476710405972,1,1.0
2617756,131350507351007,131350507362-bg_centroid,1375.613012217497,Gwinett_GA,,33.8390795,-83.9545442,33.836927,-83.9398774,,54,8,46,48,20,21,0,3,0,4,74283.10265974484,1.6340001560935689,1,1.0
2618344,131350507351008,131350507352-bg_centroid,1243.834206235667,Gwinett_GA,,33.8465845,-83.92646,33.8439093,-83.9395375,,24,5,19,19,7,7,0,3,0,2,29852.020949656006,1.5589181230117082,1,1.0
2618936,131350507351009,131350507353-bg_centroid,1690.633211588094,Gwinett_GA,,33.8389641,-83.9210346,33.8325346,-83.9376217,,23,2,21,21,11,1,0,3,0,6,38884.56386652616,1.8284688678344085,1,1.0
2619527,131350507351010,131350507353-bg_centroid,1286.3246331984594,Gwinett_GA,,33.8389641,-83.9210346,33.8358416,-83.9344448,,187,31,156,168,59,95,1,0,0,13,240542.7064081119,1.5827426772909305,1,1.0
2620118,131350507351011,131350507353-bg_centroid,1014.4724353702728,Gwinett_GA,,33.8389641,-83.9210346,33.8377718,-83.9319243,,72,9,63,63,16,45,0,0,0,2,73042.01534665964,1.4363718430319026,1,1.0
2620709,131350507351012,131350507353-bg_centroid,988.9572265499112,Gwinett_GA,,33.8389641,-83.9210346,33.8356598,-83.9309757,,54,7,47,39,15,20,0,1,0,3,53403.690233695204,1.4233490990656652,1,1.0
2621300,131350507351013,131350507353-bg_centroid,938.1125163737762,Gwinett_GA,,33.8389641,-83.9210346,33.8346243,-83.9297447,,55,13,42,47,16,14,0,9,0,8,51596.188400557694,1.3977494019583503,1,1.0
2621891,131350507351014,131350507353-bg_centroid,924.1022099463128,Gwinett_GA,,33.8389641,-83.9210346,33.8335689,-83.9286448,,24,5,19,19,6,11,0,2,0,0,22178.45303871151,1.390776650954932,1,1.0
2622482,131350507351015,131350507353-bg_centroid,1199.9441451031485,Gwinett_GA,,33.8389641,-83.9210346,33.8326602,-83.9315791,,36,3,33,34,15,14,0,4,0,1,43197.989223713346,1.5346852638152195,1,1.0
2623073,131350507351016,131350507353-bg_centroid,1246.4958768436445,Gwinett_GA,,33.8389641,-83.9210346,33.8331091,-83.9325432,,31,7,24,28,8,10,0,5,0,5,38641.372182152976,1.5603999471287697,1,1.0
2623664,131350507352000,131350507353-bg_centroid,828.8432131674667,Gwinett_GA,,33.8389641,-83.9210346,33.844309,-83.9147793,,181,10,171,164,101,56,0,2,0,5,150020.62158331147,1.3442808909687565,1,1.0
2624254,131350507352004,131350507352-bg_centroid,678.1804228651915,Gwinett_GA,,33.8465845,-83.92646,33.8502754,-83.9323063,,477,57,420,460,224,184,0,16,0,36,323492.06170669635,1.2738954295849767,1,1.0
2624845,131350507352005,131350507352-bg_centroid,0.0,Gwinett_GA,,33.8465845,-83.92646,33.8465845,-83.92646,,151,21,130,129,73,47,2,6,0,1,0.0,1.0,1,1.0
2625436,131350507352006,131350507352-bg_centroid,372.0368273315543,Gwinett_GA,,33.8465845,-83.92646,33.8489375,-83.923596,,84,5,79,81,54,19,0,8,0,0,31251.093495850564,1.1420217717105265,1,1.0
2626027,131350507352007,131350507352-bg_centroid,340.9683258858689,Gwinett_GA,,33.8465845,-83.92646,33.8476368,-83.9229921,,84,18,66,70,37,27,3,0,0,3,28641.33937441299,1.1294266763170102,1,1.0
2626618,131350507352008,131350507352-bg_centroid,671.7544789233626,Gwinett_GA,,33.8465845,-83.92646,33.8420665,-83.9312887,,76,0,76,74,53,21,0,0,0,0,51053.34039817556,1.2709767565966434,1,1.0
2627209,131350507353000,131350507352-bg_centroid,550.7447607516366,Gwinett_GA,,33.8465845,-83.92646,33.8452586,-83.9207141,,31,4,27,23,17,0,2,0,0,4,17073.087583300734,1.2172457875439042,1,1.0
2627801,131350507353001,131350507353-bg_centroid,424.6802918030627,Gwinett_GA,,33.8389641,-83.9210346,33.8424992,-83.922775,,72,10,62,67,40,22,0,0,0,5,30576.981009820513,1.163684763503371,1,1.0
2628392,131350507353002,131350507353-bg_centroid,482.3604727293094,Gwinett_GA,,33.8389641,-83.9210346,33.8432991,-83.9208415,,40,0,40,36,31,5,0,0,0,0,19294.418909172375,1.1878924472277386,1,1.0
2628983,131350507353003,131350507353-bg_centroid,414.3984232401991,Gwinett_GA,,33.8389641,-83.9210346,33.8426013,-83.9200568,,50,14,36,43,21,15,0,0,0,7,20719.921162009956,1.159421684392403,1,1.0
2629574,131350507353004,131350507353-bg_centroid,344.6225370884258,Gwinett_GA,,33.8389641,-83.9210346,33.8411439,-83.9183821,,102,17,85,84,53,25,0,2,0,4,35151.49878301943,1.1309008466869774,1,1.0
2630165,131350507353005,131350507353-bg_centroid,171.75678494727995,Gwinett_GA,,33.8389641,-83.9210346,33.8386812,-83.9192064,,244,47,197,209,85,107,0,2,0,15,41908.65552713631,1.0632277589442825,1,1.0
2630756,131350507353007,131350507353-bg_centroid,436.6507434789064,Gwinett_GA,,33.8389641,-83.9210346,33.837422,-83.9253825,,187,30,157,169,71,79,4,0,0,15,81653.6890305555,1.1686677164117714,1,1.0
2631347,131350507353008,131350507353-bg_centroid,297.6407514628836,Gwinett_GA,,33.8389641,-83.9210346,33.8373287,-83.9235858,,31,11,20,22,10,5,0,0,0,7,9226.86329534939,1.112093383587909,1,1.0
2631938,131350507353010,131350507353-bg_centroid,775.353139609334,Gwinett_GA,,33.8389641,-83.9210346,33.8398811,-83.9293567,,82,9,73,75,31,36,1,0,0,7,63578.95744796539,1.3188573270840473,1,1.0
2632529,131350507353011,131350507353-bg_centroid,772.6448850060597,Gwinett_GA,,33.8389641,-83.9210346,33.8379398,-83.9293088,,65,6,59,60,26,28,0,4,0,2,50221.91752539388,1.3175829729879394,1,1.0
2633120,131350507353012,131350507353-bg_centroid,763.0896930071236,Gwinett_GA,,33.8389641,-83.9210346,33.835417,-83.9281074,,50,8,42,43,16,23,0,2,0,2,38154.48465035618,1.3130966588441024,1,1.0
2633711,131350507361000,131350507353-bg_centroid,545.1029649066647,Gwinett_GA,,33.8389641,-83.9210346,33.8345056,-83.9234882,,25,12,13,15,5,3,0,0,0,7,13627.574122666618,1.2147968870854702,1,1.0
2634302,131350507361002,131350507353-bg_centroid,818.0509160639448,Gwinett_GA,,33.8389641,-83.9210346,33.8319309,-83.9236329,,10,4,6,7,3,0,2,0,0,2,8180.509160639448,1.3391122022880613,1,1.0
2634893,131350507361003,131350507353-bg_centroid,1315.4573139321917,Gwinett_GA,,33.8389641,-83.9210346,33.8295369,-83.9296388,,177,20,157,159,122,35,0,0,1,1,232835.94456599792,1.5992875548974572,1,1.0
2635484,131350507361004,131350507353-bg_centroid,1736.0387606498632,Gwinett_GA,,33.8389641,-83.9210346,33.8292369,-83.9357363,,39,10,29,34,23,0,3,1,1,6,67705.51166534466,1.8583456232726294,1,1.0
2636077,131350507361005,131350507362-bg_centroid,1994.834928437712,Gwinett_GA,,33.8390795,-83.9545442,33.8263119,-83.9393723,,374,31,343,361,26,312,0,6,0,17,746068.2632357043,2.038195929051296,1,1.0
2636668,131350507361006,131350507362-bg_centroid,1324.2495207273762,Gwinett_GA,,33.8390795,-83.9545442,33.8284406,-83.9481011,,785,78,707,736,246,420,1,24,0,45,1039535.8737709903,1.604314670194762,1,1.0
2637259,131350507361007,131350507362-bg_centroid,1018.6668306093848,Gwinett_GA,,33.8390795,-83.9545442,33.8302198,-83.9573498,,49,0,49,42,19,18,0,5,0,0,49914.674699859854,1.4385240008108198,1,1.0
