,id_orig,id_dest,distance_m,location,address,dest_lat,dest_lon,orig_lat,orig_lon,dest_type,population,hispanic,non-hispanic,white,black,native,asian,pacific_islander,other,multiple_races,Weighted_dist,KP_factor,new_location,matching
1500533,131350505213006,131350505213-bg_centroid,462.519866521352,Gwinett_GA,,33.9355385,-83.997319,33.9313871,-83.9970056,,363,136,227,338,118,113,0,14,0,93,167894.71154725077,1.179509286266364,1,1.0
1501124,131350505213007,131350505213-bg_centroid,551.5459776966482,Gwinett_GA,,33.9355385,-83.997319,33.9308211,-83.9991664,,130,84,46,106,22,30,2,0,0,52,71700.97710056425,1.217593967068712,1,1.0
1501715,131350505214000,131350505213-bg_centroid,866.2875160592899,Gwinett_GA,,33.9355385,-83.997319,33.9340276,-84.0065308,,1345,411,934,1208,520,369,11,74,0,234,1165156.709099745,1.3623690386321008,1,1.0
1502306,131350505214001,131350505213-bg_centroid,869.3570846287885,Gwinett_GA,,33.9355385,-83.997319,33.9292276,-84.0028813,,15,6,9,8,8,0,0,0,0,0,13040.356269431828,1.3638625989650046,1,1.0
1502897,131350505214002,131350505213-bg_centroid,886.941391152403,Gwinett_GA,,33.9355385,-83.997319,33.9307535,-84.0050108,,86,25,61,74,37,18,2,5,0,12,76276.95963910666,1.3724502083990109,1,1.0
1503488,131350505214003,131350505213-bg_centroid,1398.5628049567777,Gwinett_GA,,33.9355385,-83.997319,33.9322593,-84.0119542,,67,27,40,55,30,11,0,2,0,12,93703.70793210411,1.647440911239297,1,1.0
1504079,131350505214004,131350505213-bg_centroid,1432.9608173183892,Gwinett_GA,,33.9355385,-83.997319,33.9278551,-84.0097884,,213,53,160,192,78,43,0,47,0,24,305220.6540888169,1.6677937450879647,1,1.0
1504670,131350505221002,131350505213-bg_centroid,1527.9218738750658,Gwinett_GA,,33.9355385,-83.997319,33.9459238,-83.9864734,,5,3,2,5,0,1,2,1,0,1,7639.609369375329,1.7252956161413373,1,1.0
1505261,131350505221003,131350505213-bg_centroid,1242.2840187870984,Gwinett_GA,,33.9355385,-83.997319,33.942379,-83.986672,,19,1,18,19,14,4,0,0,0,1,23603.39635695487,1.558055740209363,1,1.0
1505852,131350505221004,131350505213-bg_centroid,1352.7834662791736,Gwinett_GA,,33.9355385,-83.997319,33.9441822,-83.9869996,,26,2,24,26,12,5,0,7,0,2,35172.370123258515,1.6207386230927356,1,1.0
1506443,131350505221007,131350505213-bg_centroid,686.1812655998491,Gwinett_GA,,33.9355385,-83.997319,33.9398884,-83.9920431,,23,14,9,18,7,2,0,0,0,9,15782.16910879653,1.277538793367061,1,1.0
1507034,131350505221008,131350505213-bg_centroid,1098.6501338800597,Gwinett_GA,,33.9355385,-83.997319,33.9390533,-83.9861889,,128,39,89,103,77,15,0,0,0,11,140627.21713664764,1.4801863307836454,1,1.0
