,index,id_orig,id_dest,distance_m,H7X001,H7X002,H7X003,H7X004,H7X005,H7Z010,pop_distance
346,346,410470027002051,school_523,11834.5,15,13,0,2,0,0,177517.5
347,347,410470027003001,school_523,6456.9,1,1,0,0,0,0,6456.9
348,348,410470027003006,school_523,8514.4,114,108,1,0,0,16,970641.6
349,349,410470027005015,poll_2016_6,9774.8,63,58,0,0,3,0,615812.3999999999
350,350,410470027005020,poll_2016_6,12603.1,22,22,0,0,0,0,277268.2
351,351,410470028002000,school_523,5694.7,222,185,1,5,13,20,1264223.4
352,352,410470028002007,school_523,5971.1,2,2,0,0,0,0,11942.2
353,353,410470028002028,poll_2016_4,4449.6,50,50,0,0,0,1,222480.00000000003
354,354,410470028002032,poll_2016_4,5923.0,134,125,3,1,2,0,793682.0
355,355,410530051001013,poll_2016_1,3063.0,51,47,0,4,0,11,156213.0
356,356,410530051001017,poll_2016_1,3125.1,57,20,0,0,0,36,178130.69999999998
357,357,410530051001024,poll_2016_1,2799.4,91,76,0,5,0,18,254745.4
358,358,410530051002000,poll_2016_1,3432.6,4,4,0,0,0,0,13730.4
359,359,410530051002009,poll_2016_1,3842.8,48,35,1,0,0,10,184454.40000000002
360,360,410530051002010,poll_2016_1,3084.9,37,26,1,1,1,8,114141.3
361,361,410530052011000,poll_2016_1,3387.5,264,249,5,3,1,11,894300.0
362,362,410530052012000,poll_2016_3,7581.9,85,79,0,3,1,8,644461.5
363,363,410530052012009,poll_2016_3,8726.1,64,64,0,0,0,2,558470.4
364,364,410530052012025,poll_2016_3,8032.2,127,108,4,4,1,5,1020089.4
365,365,410530052012028,poll_2016_3,8903.4,31,24,0,0,7,5,276005.39999999997
366,366,410530052013006,poll_2016_3,7920.4,338,250,5,8,6,119,2677095.1999999997
367,367,410530052021017,poll_2016_3,6226.6,154,141,1,2,0,9,958896.4
368,368,410530052021021,poll_2016_3,6719.4,14,14,0,0,0,1,94071.59999999999
369,369,410530052022025,poll_2016_1,3035.0,519,328,2,4,19,240,1575165.0
370,370,410530052022028,poll_2016_1,3160.1,80,75,0,3,0,0,252808.0
371,371,410530052024005,poll_2016_1,5659.9,83,79,0,0,0,0,469771.69999999995
372,372,410530053001071,poll_2016_4,20670.4,9,8,0,0,0,4,186033.6
373,373,410530053002005,poll_2016_1,6467.9,208,207,1,0,0,4,1345323.2
374,374,410530053002011,poll_2016_1,6148.1,146,143,1,0,0,2,897622.6000000001
375,375,410530053002014,poll_2016_1,7205.6,31,30,0,1,0,0,223373.6
376,376,410530053002017,poll_2016_1,6661.5,30,30,0,0,0,0,199845.0
377,377,410530053002020,poll_2016_1,7079.1,33,33,0,0,0,3,233610.30000000002
378,378,410530053002021,poll_2016_1,7181.2,24,24,0,0,0,0,172348.8
379,379,410530053003041,poll_2016_3,11040.0,27,25,0,0,2,0,298080.0
380,380,410530053003046,poll_2016_3,9822.4,2,2,0,0,0,0,19644.8
381,381,410530053003054,poll_2016_3,8713.6,316,132,3,4,0,170,2753497.6
382,382,410530053004030,poll_2016_3,23018.0,79,64,0,0,5,4,1818422.0
383,383,410530053004035,poll_2016_3,22559.8,169,153,3,5,0,10,3812606.1999999997
384,384,410530053005005,poll_2016_1,5440.6,19,17,0,0,0,1,103371.40000000001
385,385,410530053005007,poll_2016_1,6321.8,1,1,0,0,0,0,6321.8
386,386,410530053005008,poll_2016_3,23025.9,71,71,0,0,0,1,1634838.9000000001
387,387,410530053005011,poll_2016_3,23049.5,71,66,0,4,1,4,1636514.5
388,388,410530053005045,poll_2016_1,6604.7,31,29,0,0,1,0,204745.69999999998
389,389,410530053005052,poll_2016_1,9112.0,40,37,0,3,0,0,364480.0
390,390,410530053005073,poll_2016_1,8216.9,26,22,0,3,0,1,213639.4
391,391,410530053005074,poll_2016_1,6793.5,4,4,0,0,0,0,27174.0
392,392,410530053005086,poll_2016_1,6041.1,18,18,0,0,0,0,108739.8
393,393,410530053005096,poll_2016_1,6107.5,50,49,1,0,0,1,305375.0
394,394,410470002001020,poll_2016_1,1459.8,34,27,0,1,0,2,49633.2
395,395,410470002001036,poll_2016_1,1095.9,54,46,1,0,2,5,59178.600000000006
396,396,410470002002029,poll_2016_1,741.7,1,0,0,0,0,0,741.7
397,397,410470002002045,poll_2016_1,730.2,2,2,0,0,0,0,1460.4
398,398,410470002003001,poll_2016_1,2104.7,42,31,0,0,0,13,88397.4
399,399,410470002003004,poll_2016_1,1613.0,32,27,0,0,0,3,51616.0
400,400,410470002003033,poll_2016_1,855.5,47,33,0,0,11,3,40208.5
401,401,410470002003063,poll_2016_1,1112.0,37,31,0,0,1,1,41144.0
402,402,410470003001009,poll_2016_1,3480.7,40,10,0,1,0,30,139228.0
403,403,410470003001015,poll_2016_1,2928.9,26,18,0,0,0,6,76151.40000000001
404,404,410470003001023,poll_2016_1,2743.1,59,52,0,0,3,9,161842.9
405,405,410470003001028,poll_2016_1,2846.0,130,86,2,3,1,43,369980.0
406,406,410470003001032,poll_2016_1,2561.0,15,11,4,0,0,1,38415.0
407,407,410470003002019,poll_2016_1,2035.5,19,13,0,0,0,6,38674.5
408,408,410470003003000,poll_2016_1,3800.8,44,34,0,0,1,15,167235.2
409,409,410470003003008,poll_2016_1,3094.8,97,83,1,3,0,13,300195.60000000003
410,410,410470003003009,poll_2016_1,2871.9,11,11,0,0,0,0,31590.9
411,411,410470003003017,poll_2016_1,3261.8,12,7,0,2,0,5,39141.600000000006
412,412,410470003003018,poll_2016_1,3080.7,12,7,0,0,0,5,36968.399999999994
413,413,410470003003019,poll_2016_1,2975.8,4,4,0,0,0,0,11903.2
414,414,410470003003037,poll_2016_1,2200.9,71,49,0,0,1,33,156263.9
415,415,410470003004020,poll_2016_1,2722.5,37,31,0,0,1,8,100732.5
416,416,410470003004026,poll_2016_1,2499.9,27,20,0,0,0,5,67497.3
417,417,410470003004027,poll_2016_1,2447.1,31,25,0,0,1,7,75860.09999999999
418,418,410470004001000,poll_2016_1,5156.6,274,192,3,16,6,123,1412908.4000000001
419,419,410470004001016,poll_2016_1,4671.9,88,61,2,5,0,38,411127.19999999995
420,420,410470004001019,poll_2016_1,5135.2,55,53,0,0,0,4,282436.0
421,421,410470004001034,poll_2016_1,3620.2,32,30,0,0,0,4,115846.4
422,422,410470004001050,poll_2016_1,3590.8,8,4,0,0,0,0,28726.4
423,423,410470004002022,poll_2016_1,5353.4,5,5,0,0,0,0,26767.0
424,424,410470004003003,410470016022,4386.9,13,13,0,0,0,0,57029.7
425,425,410470005011013,410470016042,3117.1,76,37,1,0,2,34,236899.6
426,426,410470005011020,410470016042,2838.4,195,116,1,0,6,80,553488.0
427,427,410470005022005,410470016042,4246.1,398,190,3,14,12,293,1689947.8
428,428,410470005023017,410470016042,3624.2,66,40,1,6,0,26,239197.19999999998
429,429,410470005023018,410470016022,1140.7,157,102,4,1,1,96,179089.9
430,430,410470006001030,poll_2016_1,3394.5,58,28,0,0,5,16,196881.0
431,431,410470006001032,poll_2016_1,3530.2,49,39,1,1,0,4,172979.8
432,432,410470006002000,poll_2016_1,3350.7,254,223,0,2,0,36,851077.7999999999
433,433,410470006002014,poll_2016_1,2476.9,96,68,6,0,3,19,237782.40000000002
434,434,410470006002018,poll_2016_1,2428.5,23,17,4,1,0,2,55855.5
435,435,410470006002019,poll_2016_1,2593.6,52,36,0,1,0,18,134867.19999999998
436,436,410470006003009,poll_2016_1,1888.0,126,97,2,5,4,37,237888.0
437,437,410470006003010,poll_2016_1,1780.6,61,55,1,0,3,2,108616.59999999999
438,438,410470006003013,poll_2016_1,2079.5,33,26,0,0,0,7,68623.5
439,439,410470007012009,410470016042,3689.5,51,47,0,4,0,2,188164.5
440,440,410470007012018,410470016042,3902.1,133,87,1,1,0,49,518979.3
441,441,410470007012026,410470016042,3873.5,37,35,1,0,0,3,143319.5
442,442,410470007013004,poll_2016_1,2856.1,8,7,1,0,0,0,22848.8
443,443,410470009001001,poll_2016_1,2388.1,30,21,0,1,0,8,71643.0
444,444,410470009001010,poll_2016_1,2646.2,25,22,1,1,0,0,66155.0
445,445,410470009001011,poll_2016_1,2909.5,71,29,8,3,0,37,206574.5
446,446,410470009001014,poll_2016_1,2593.2,47,41,0,0,1,4,121880.4
447,447,410470009001020,poll_2016_1,2886.9,93,33,0,2,0,71,268481.7
448,448,410470009002003,poll_2016_3,5591.3,39,31,1,0,3,3,218060.7
449,449,410470009002013,poll_2016_3,5246.6,30,20,0,0,0,13,157398.0
450,450,410470009002023,poll_2016_3,5182.9,20,19,0,0,0,6,103658.0
451,451,410470009003000,poll_2016_3,4739.4,35,22,2,0,0,7,165879.0
452,452,410470009003004,poll_2016_3,4361.9,43,26,0,0,0,25,187561.69999999998
453,453,410470009003015,poll_2016_3,4087.0,47,32,1,2,0,11,192089.0
454,454,410470009003016,poll_2016_3,3980.8,42,34,0,0,0,6,167193.6
455,455,410470009003026,poll_2016_3,4326.8,18,15,0,0,0,8,77882.40000000001
456,456,410470009004001,poll_2016_1,1818.4,12,9,0,0,0,1,21820.800000000003
457,457,410470009004009,poll_2016_1,1496.1,31,30,0,0,0,3,46379.1
458,458,410470009004016,poll_2016_1,1722.3,22,22,0,0,0,0,37890.6
459,459,410470009006000,poll_2016_1,2471.3,47,33,4,0,1,7,116151.1
460,460,410470009007000,poll_2016_1,1558.1,77,70,1,0,1,6,119973.7
461,461,410470009007005,poll_2016_1,1021.7,39,31,0,0,6,2,39846.3
462,462,410470009007006,poll_2016_1,1468.7,49,44,0,1,0,4,71966.3
463,463,410470010001012,poll_2016_3,3778.7,36,20,0,0,0,19,136033.19999999998
464,464,410470010001024,poll_2016_3,3558.1,46,26,0,0,0,16,163672.6
465,465,410470010002006,poll_2016_3,3456.2,11,11,0,0,0,2,38018.2
466,466,410470010002008,poll_2016_3,3270.0,17,15,0,0,0,4,55590.0
467,467,410470010002014,poll_2016_3,2722.6,4,4,0,0,0,0,10890.4
468,468,410470010003015,poll_2016_1,3124.9,48,27,0,2,0,27,149995.2
469,469,410470010003042,poll_2016_1,6034.2,32,32,0,0,0,0,193094.4
470,470,410470010003049,poll_2016_1,6378.6,4,4,0,0,0,0,25514.4
471,471,410470011002008,poll_2016_3,1290.2,40,35,0,0,0,5,51608.0
472,472,410470011002011,poll_2016_3,1683.7,226,175,17,3,3,32,380516.2
473,473,410470011002013,poll_2016_3,1802.5,24,24,0,0,0,0,43260.0
474,474,410470011002022,poll_2016_3,1318.8,11,11,0,0,0,0,14506.8
475,475,410470011002029,poll_2016_3,2180.2,8,8,0,0,0,0,17441.6
476,476,410470011003000,poll_2016_3,1174.7,213,176,0,11,2,27,250211.1
477,477,410470012001026,poll_2016_3,2179.4,24,21,0,0,3,1,52305.600000000006
478,478,410470012001037,poll_2016_3,2313.1,23,21,0,0,0,2,53201.299999999996
479,479,410470012001047,poll_2016_3,2655.4,30,20,3,4,0,4,79662.0
480,480,410470012001049,poll_2016_3,2567.2,33,27,2,1,0,1,84717.59999999999
481,481,410470012001050,poll_2016_3,2060.7,20,15,2,0,1,0,41214.0
482,482,410470012001051,poll_2016_3,2214.9,49,49,0,0,0,0,108530.1
483,483,410470012001053,poll_2016_3,2232.4,32,30,0,0,0,1,71436.8
484,484,410470012001065,poll_2016_3,1897.6,22,20,0,0,0,0,41747.2
485,485,410470012002004,poll_2016_3,1966.3,16,13,0,0,1,3,31460.8
486,486,410470012002025,poll_2016_3,1670.5,35,23,0,0,0,0,58467.5
487,487,410470012002030,poll_2016_3,1005.2,10,10,0,0,0,2,10052.0
488,488,410470012002035,poll_2016_3,857.7,10,10,0,0,0,0,8577.0
489,489,410470012002047,poll_2016_3,783.8,217,181,10,1,13,9,170084.59999999998
490,490,410470013001011,poll_2016_3,1470.6,42,39,0,0,3,0,61765.2
491,491,410470013001026,poll_2016_1,2423.0,33,31,2,0,0,0,79959.0
492,492,410470013001034,poll_2016_3,2244.5,15,15,0,0,0,1,33667.5
493,493,410470013001036,poll_2016_3,1797.9,31,30,0,0,0,1,55734.9
494,494,410470013001037,poll_2016_3,1840.4,23,21,0,0,2,0,42329.200000000004
495,495,410470013001041,poll_2016_3,1126.2,37,31,0,0,0,5,41669.4
496,496,410470013002005,poll_2016_1,1672.1,10,10,0,0,0,0,16721.0
497,497,410470013002008,poll_2016_1,2077.5,42,42,0,0,0,5,87255.0
498,498,410470013002016,poll_2016_1,2077.9,24,24,0,0,0,0,49869.600000000006
499,499,410470013002025,poll_2016_3,2153.6,19,19,0,0,0,4,40918.4
500,500,410470013002033,poll_2016_3,1934.2,9,9,0,0,0,0,17407.8
501,501,410470013002042,poll_2016_3,1878.9,13,13,0,0,0,1,24425.7
502,502,410470013002048,poll_2016_3,1714.1,27,27,0,0,0,0,46280.7
503,503,410470013002049,poll_2016_3,1484.2,35,32,0,0,0,1,51947.0
504,504,410470013003014,poll_2016_3,851.8,35,35,0,0,0,1,29813.0
505,505,410470013003017,poll_2016_3,568.7,35,34,0,1,0,0,19904.5
506,506,410470014011036,410470016022,7783.4,14,13,0,1,0,0,108967.59999999999
507,507,410470014012004,410470016042,9419.3,131,113,0,0,8,22,1233928.2999999998
508,508,410470014013001,410470016022,6907.8,25,25,0,0,0,0,172695.0
509,509,410470014013007,410470016042,9996.6,33,28,1,0,0,7,329887.8
510,510,410470014021002,410470016022,8113.5,47,31,0,0,0,8,381334.5
511,511,410470014021019,410470016022,8099.7,43,30,0,0,3,14,348287.1
512,512,410470014022020,410470016022,6659.5,117,89,1,5,1,26,779161.5
513,513,410470014023001,410470016022,6367.8,30,27,0,1,0,0,191034.0
514,514,410470014023005,poll_2016_1,7466.1,25,24,1,0,0,0,186652.5
515,515,410470014023021,410470016022,6147.8,17,9,0,0,6,2,104512.6
516,516,410470014023030,poll_2016_1,6412.9,44,36,0,0,0,2,282167.6
517,517,410470014023040,poll_2016_1,5668.4,72,71,0,0,0,5,408124.8
518,518,410470015012009,410470016042,8782.6,34,29,0,0,0,2,298608.4
519,519,410470015013001,410470016022,7267.2,251,193,5,7,2,48,1824067.2
520,520,410470015022011,410470016022,5506.9,3,0,0,3,0,1,16520.699999999997
521,521,410470015031001,410470016022,5775.9,424,218,12,14,2,257,2448981.5999999996
522,522,410470015031006,410470016022,5223.3,53,40,0,0,0,15,276834.9
523,523,410470015031008,410470016022,5110.2,217,160,8,3,1,59,1108913.4
524,524,410470015032003,410470016022,5648.4,3,1,0,0,0,0,16945.199999999997
525,525,410470015033004,410470016022,5498.7,55,53,0,1,0,17,302428.5
526,526,410470015033008,410470016022,5929.6,59,39,4,0,4,14,349846.4
527,527,410470015033015,410470016022,5772.7,42,41,1,0,0,0,242453.4
528,528,410470015033016,410470016022,5870.4,25,18,0,0,0,7,146760.0
529,529,410470015033024,410470016022,4488.4,36,33,0,0,0,3,161582.4
530,530,410470016011016,410470016022,2690.5,90,46,0,4,0,51,242145.0
531,531,410470016011033,410470016022,1445.2,59,33,0,2,9,21,85266.8
532,532,410470016012001,poll_2016_6,3871.9,15,6,5,0,4,0,58078.5
533,533,410470016012005,410470016022,3812.1,146,83,5,4,29,37,556566.6
534,534,410470016012011,410470016022,2905.7,71,29,0,0,0,45,206304.69999999998
535,535,410470016012017,410470016022,3390.2,7,7,0,0,0,0,23731.399999999998
536,536,410470016012044,poll_2016_6,3709.5,12,5,0,0,1,6,44514.0
537,537,410470016012047,410470016022,3009.2,35,17,0,0,12,2,105322.0
538,538,410470016012050,410470016022,2819.5,13,12,0,0,0,1,36653.5
539,539,410470016012051,410470016022,2959.3,19,16,0,0,0,5,56226.700000000004
540,540,410470016013009,410470016022,2582.6,59,59,0,0,0,3,152373.4
541,541,410470016013011,410470016022,2650.7,53,51,0,0,2,1,140487.09999999998
542,542,410470016013015,410470016022,2504.0,58,54,3,0,0,2,145232.0
543,543,410470016014006,poll_2016_6,2980.1,71,63,0,6,0,11,211587.1
544,544,410470016014007,poll_2016_6,3047.9,61,51,0,0,0,8,185921.9
545,545,410470016021006,410470016022,1764.9,252,157,7,4,12,96,444754.80000000005
546,546,410470016021013,410470016022,1749.5,152,84,10,9,2,43,265924.0
547,547,410470016021017,410470016022,1788.9,11,11,0,0,0,0,19677.9
548,548,410470016021022,410470016022,822.8,17,13,1,0,0,12,13987.599999999999
549,549,410470016021024,410470016022,879.7,55,46,0,0,3,9,48383.5
550,550,410470016022004,410470016022,662.9,297,177,3,5,8,145,196881.3
551,551,410470016022005,410470016022,1593.4,129,57,0,4,0,114,205548.6
552,552,410470016022011,410470016022,140.2,60,22,0,0,2,29,8412.0
553,553,410470016024002,poll_2016_6,2706.5,50,44,0,4,1,20,135325.0
554,554,410470016024004,410470016022,2675.5,40,36,0,0,0,5,107020.0
555,555,410470016025000,410470016022,2713.8,435,270,3,3,12,246,1180503.0
556,556,410470016025012,poll_2016_6,2170.8,38,16,4,0,0,17,82490.40000000001
557,557,410470016031001,poll_2016_6,2829.9,178,140,0,10,1,43,503722.2
558,558,410470016031012,poll_2016_6,2541.3,39,34,0,0,0,6,99110.70000000001
559,559,410470016031018,poll_2016_6,3695.6,67,35,0,9,14,22,247605.19999999998
560,560,410470016031024,poll_2016_6,3101.5,173,119,1,8,6,55,536559.5
561,561,410470016031039,poll_2016_6,4185.1,5,3,0,0,0,0,20925.5
562,562,410470016032000,poll_2016_6,2208.8,8,8,0,0,0,0,17670.4
563,563,410470016032001,poll_2016_6,3765.8,120,71,2,0,32,23,451896.0
564,564,410470016032002,poll_2016_6,2572.0,7,7,0,0,0,0,18004.0
565,565,410470016032006,poll_2016_6,1676.4,9,6,0,0,3,2,15087.6
566,566,410470016032010,poll_2016_6,2007.1,77,52,0,0,6,16,154546.69999999998
567,567,410470016032016,poll_2016_6,3139.8,60,33,0,0,0,34,188388.0
568,568,410470016033003,poll_2016_6,1080.8,180,139,3,5,2,59,194544.0
569,569,410470016033005,poll_2016_6,1615.7,322,194,0,4,21,140,520255.4
570,570,410470016034005,poll_2016_6,1574.5,96,87,0,2,7,8,151152.0
571,571,410470016041022,410470016042,704.5,10,10,0,0,0,3,7045.0
572,572,410470016042014,410470016042,3218.3,57,32,0,0,0,35,183443.1
573,573,410470016043001,poll_2016_6,1900.5,14,14,0,0,0,0,26607.0
574,574,410470016043015,410470016042,2392.1,144,73,2,5,9,39,344462.39999999997
575,575,410470016044000,poll_2016_6,1853.6,423,252,10,8,4,214,784072.7999999999
576,576,410470016044011,poll_2016_6,2742.4,26,26,0,0,0,0,71302.40000000001
577,577,410470016044013,410470016042,3124.5,41,29,0,0,4,20,128104.5
578,578,410470017012000,410470016042,2770.1,460,369,0,16,0,125,1274246.0
579,579,410470017012003,410470016042,2385.7,515,333,8,5,8,267,1228635.5
580,580,410470017012014,410470016042,2097.4,17,17,0,0,0,9,35655.8
581,581,410470017012028,410470016042,3104.3,93,81,0,0,11,26,288699.9
582,582,410470017013000,410470016042,4259.9,351,256,0,5,12,144,1495224.9
583,583,410470017013003,410470016042,3376.2,135,105,0,2,0,38,455787.0
584,584,410470017013013,410470016042,3715.0,14,9,0,5,0,3,52010.0
585,585,410470017013014,410470016042,3664.6,23,15,0,0,0,9,84285.8
586,586,410470017021002,410470016042,2645.5,54,30,0,0,7,17,142857.0
587,587,410470017021004,410470016042,4662.8,589,426,2,2,13,203,2746389.2
588,588,410470017021010,410470016042,3123.3,61,46,0,0,2,19,190521.30000000002
589,589,410470017021012,410470016042,3447.9,13,8,0,0,0,5,44822.700000000004
590,590,410470017021017,410470016042,4481.4,57,29,0,2,0,30,255439.8
591,591,410470017022012,410470016042,2725.0,34,30,0,3,0,0,92650.0
592,592,410470017023005,410470016042,3124.3,10,7,0,1,1,0,31243.0
593,593,410470017023012,410470016042,3440.5,56,40,0,0,1,15,192668.0
594,594,410470017031003,poll_2016_6,4066.2,150,128,1,1,4,30,609930.0
595,595,410470017031010,poll_2016_6,5107.7,22,22,0,0,0,0,112369.4
596,596,410470017031013,poll_2016_6,4996.9,18,18,0,0,0,0,89944.2
597,597,410470017031019,poll_2016_6,5567.2,2,1,0,0,0,1,11134.4
598,598,410470017032008,410470016042,4775.5,11,11,0,0,0,0,52530.5
599,599,410470017032013,410470016042,4618.6,350,260,5,4,16,96,1616510.0000000002
600,600,410470017032016,410470016042,3724.5,295,220,4,5,2,105,1098727.5
601,601,410470017033014,poll_2016_6,4164.2,29,21,0,0,0,8,120761.79999999999
602,602,410470017033018,poll_2016_6,4294.7,1,0,1,0,0,0,4294.7
603,603,410470018011007,410470016042,4348.3,103,69,0,3,0,53,447874.9
604,604,410470018013009,410470016042,5906.8,46,24,1,0,0,21,271712.8
605,605,410470018013010,poll_2016_6,6952.5,55,39,0,3,0,13,382387.5
606,606,410470018013017,410470016042,5737.3,69,52,0,0,1,18,395873.7
607,607,410470018014001,410470016042,5298.9,146,59,0,9,0,102,773639.3999999999
608,608,410470018014016,410470016042,5659.5,55,47,0,1,0,27,311272.5
609,609,410470018021006,poll_2016_6,7070.2,47,29,0,0,0,19,332299.39999999997
610,610,410470018021011,poll_2016_6,5939.2,79,55,9,0,1,19,469196.8
611,611,410470018021026,410470016042,9192.9,5,5,0,0,0,0,45964.5
612,612,410470018022001,poll_2016_6,5725.7,250,141,0,4,2,111,1431425.0
613,613,410470018023002,poll_2016_6,6478.3,210,110,6,0,3,84,1360443.0
614,614,410470018023003,poll_2016_6,6422.8,23,22,0,0,0,3,147724.4
615,615,410470018024013,poll_2016_1,7576.6,70,39,4,0,14,11,530362.0
616,616,410470018024021,poll_2016_1,7512.8,47,35,0,1,0,10,353101.60000000003
617,617,410470018024027,poll_2016_1,7474.4,66,37,4,1,2,20,493310.39999999997
618,618,410470018025004,poll_2016_6,6605.9,27,17,0,0,2,11,178359.3
619,619,410470018031004,poll_2016_1,6911.9,356,225,3,12,8,153,2460636.4
620,620,410470018031006,poll_2016_1,6848.8,62,55,0,0,0,26,424625.60000000003
621,621,410470018031019,poll_2016_1,6930.8,65,63,0,0,1,3,450502.0
622,622,410470018032004,poll_2016_6,10125.3,883,697,109,19,13,96,8940639.899999999
623,623,410470018032048,poll_2016_1,10038.7,5,5,0,0,0,0,50193.5
624,624,410470020001023,school_523,2215.4,19,19,0,0,0,0,42092.6
625,625,410470020001026,school_523,3859.2,33,28,4,0,1,5,127353.59999999999
626,626,410470020002019,school_523,4626.4,29,28,0,1,0,0,134165.59999999998
627,627,410470020003006,school_523,4715.2,96,90,0,1,1,1,452659.19999999995
628,628,410470020003007,school_523,4717.7,45,44,0,0,0,0,212296.5
629,629,410470020003008,school_523,4539.1,439,403,6,0,19,16,1992664.9000000001
630,630,410470020003009,school_523,4163.7,146,129,0,0,8,12,607900.2
631,631,410470020003015,school_523,5336.1,92,71,0,0,5,18,490921.2
632,632,410470020003016,school_523,5264.3,90,86,0,0,2,3,473787.0
633,633,410470020003023,school_523,5703.0,209,187,0,0,1,28,1191927.0
634,634,410470020003026,school_523,5424.4,20,14,0,0,4,2,108488.0
635,635,410470020003030,school_523,10898.0,13,12,0,0,0,1,141674.0
636,636,410470020004014,school_523,5584.2,63,62,0,0,1,0,351804.6
637,637,410470020004022,school_523,5256.1,93,83,2,0,7,8,488817.30000000005
638,638,410470021011016,poll_2016_3,1120.9,7,7,0,0,0,0,7846.300000000001
639,639,410470021021003,school_523,633.8,13,12,1,0,0,1,8239.4
640,640,410470021021007,school_523,392.7,111,82,0,0,8,23,43589.7
641,641,410470021021011,school_523,452.1,125,100,1,5,0,12,56512.5
642,642,410470021021017,school_523,1016.0,30,24,0,1,0,3,30480.0
643,643,410470021022002,410470021022,1.8,251,226,3,2,1,25,451.8
644,644,410470021022007,410470021022,703.8,33,29,2,1,1,0,23225.399999999998
645,645,410470021022008,410470021022,608.4,20,19,0,0,0,1,12168.0
646,646,410470021023016,poll_2016_4,865.3,24,20,3,0,0,0,20767.199999999997
647,647,410470021024007,410470021022,889.4,39,35,0,0,0,4,34686.6
648,648,410470021024010,410470021022,1172.0,14,14,0,0,0,0,16408.0
649,649,410470022011003,poll_2016_3,908.6,12,11,1,0,0,0,10903.2
650,650,410470022011004,poll_2016_3,985.5,22,21,0,0,0,0,21681.0
651,651,410470022011006,poll_2016_3,1137.8,13,13,0,0,0,0,14791.4
652,652,410470022011008,poll_2016_3,1351.4,36,34,0,0,0,2,48650.4
653,653,410470022011017,poll_2016_3,601.6,43,36,0,0,0,11,25868.8
654,654,410470022021002,poll_2016_3,2952.8,32,25,0,0,7,0,94489.6
655,655,410470022021006,poll_2016_3,3773.2,19,19,0,0,0,3,71690.8
