"GEO_ID","NAME","P4_001N","P4_001NA","P4_002N","P4_002NA","P4_003N","P4_003NA","P4_004N","P4_004NA","P4_005N","P4_005NA","P4_006N","P4_006NA","P4_007N","P4_007NA","P4_008N","P4_008NA","P4_009N","P4_009NA","P4_010N","P4_010NA","P4_011N","P4_011NA","P4_012N","P4_012NA","P4_013N","P4_013NA","P4_014N","P4_014NA","P4_015N","P4_015NA","P4_016N","P4_016NA","P4_017N","P4_017NA","P4_018N","P4_018NA","P4_019N","P4_019NA","P4_020N","P4_020NA","P4_021N","P4_021NA","P4_022N","P4_022NA","P4_023N","P4_023NA","P4_024N","P4_024NA","P4_025N","P4_025NA","P4_026N","P4_026NA","P4_027N","P4_027NA","P4_028N","P4_028NA","P4_029N","P4_029NA","P4_030N","P4_030NA","P4_031N","P4_031NA","P4_032N","P4_032NA","P4_033N","P4_033NA","P4_034N","P4_034NA","P4_035N","P4_035NA","P4_036N","P4_036NA","P4_037N","P4_037NA","P4_038N","P4_038NA","P4_039N","P4_039NA","P4_040N","P4_040NA","P4_041N","P4_041NA","P4_042N","P4_042NA","P4_043N","P4_043NA","P4_044N","P4_044NA","P4_045N","P4_045NA","P4_046N","P4_046NA","P4_047N","P4_047NA","P4_048N","P4_048NA","P4_049N","P4_049NA","P4_050N","P4_050NA","P4_051N","P4_051NA","P4_052N","P4_052NA","P4_053N","P4_053NA","P4_054N","P4_054NA","P4_055N","P4_055NA","P4_056N","P4_056NA","P4_057N","P4_057NA","P4_058N","P4_058NA","P4_059N","P4_059NA","P4_060N","P4_060NA","P4_061N","P4_061NA","P4_062N","P4_062NA","P4_063N","P4_063NA","P4_064N","P4_064NA","P4_065N","P4_065NA","P4_066N","P4_066NA","P4_067N","P4_067NA","P4_068N","P4_068NA","P4_069N","P4_069NA","P4_070N","P4_070NA","P4_071N","P4_071NA","P4_072N","P4_072NA","P4_073N","P4_073NA",
"1500000US131350506231","Block Group 1, Census Tract 506.23, Gwinnett County, Georgia","1082","null","187","null","895","null","870","null","517","null","281","null","3","null","51","null","0","null","18","null","25","null","23","null","1","null","12","null","2","null","0","null","4","null","2","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","2","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506232","Block Group 2, Census Tract 506.23, Gwinnett County, Georgia","2248","null","389","null","1859","null","1810","null","687","null","936","null","3","null","178","null","0","null","6","null","49","null","46","null","14","null","8","null","8","null","0","null","1","null","1","null","0","null","0","null","12","null","0","null","0","null","0","null","0","null","2","null","0","null","3","null","1","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506233","Block Group 3, Census Tract 506.23, Gwinnett County, Georgia","1097","null","128","null","969","null","941","null","793","null","106","null","0","null","31","null","0","null","11","null","28","null","26","null","0","null","15","null","4","null","0","null","5","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506241","Block Group 1, Census Tract 506.24, Gwinnett County, Georgia","1626","null","278","null","1348","null","1299","null","290","null","912","null","4","null","80","null","1","null","12","null","49","null","39","null","23","null","0","null","2","null","0","null","2","null","1","null","2","null","0","null","8","null","0","null","0","null","0","null","0","null","1","null","0","null","9","null","5","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506242","Block Group 2, Census Tract 506.24, Gwinnett County, Georgia","1179","null","209","null","970","null","936","null","345","null","526","null","0","null","49","null","0","null","16","null","34","null","31","null","5","null","4","null","2","null","0","null","0","null","6","null","0","null","0","null","13","null","0","null","0","null","0","null","0","null","1","null","0","null","3","null","2","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506251","Block Group 1, Census Tract 506.25, Gwinnett County, Georgia","1230","null","111","null","1119","null","1071","null","578","null","439","null","6","null","38","null","0","null","10","null","48","null","42","null","10","null","7","null","3","null","0","null","6","null","1","null","2","null","1","null","10","null","0","null","0","null","0","null","0","null","2","null","0","null","3","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506252","Block Group 2, Census Tract 506.25, Gwinnett County, Georgia","1635","null","182","null","1453","null","1396","null","604","null","717","null","1","null","65","null","0","null","9","null","57","null","47","null","13","null","11","null","4","null","0","null","3","null","6","null","3","null","0","null","7","null","0","null","0","null","0","null","0","null","0","null","0","null","7","null","5","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","1","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506261","Block Group 1, Census Tract 506.26, Gwinnett County, Georgia","1939","null","245","null","1694","null","1630","null","1092","null","483","null","4","null","42","null","2","null","7","null","64","null","58","null","18","null","23","null","0","null","0","null","8","null","5","null","2","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","6","null","5","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506262","Block Group 2, Census Tract 506.26, Gwinnett County, Georgia","898","null","39","null","859","null","839","null","765","null","53","null","2","null","14","null","0","null","5","null","20","null","18","null","3","null","8","null","3","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506263","Block Group 3, Census Tract 506.26, Gwinnett County, Georgia","1185","null","147","null","1038","null","1020","null","651","null","325","null","3","null","39","null","0","null","2","null","18","null","12","null","1","null","6","null","0","null","2","null","1","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506271","Block Group 1, Census Tract 506.27, Gwinnett County, Georgia","1059","null","231","null","828","null","805","null","342","null","394","null","5","null","60","null","0","null","4","null","23","null","19","null","0","null","6","null","5","null","0","null","4","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US131350506272","Block Group 2, Census Tract 506.27, Gwinnett County, Georgia","1112","null","205","null","907","null","861","null","349","null","439","null","1","null","58","null","0","null","14","null","46","null","43","null","12","null","7","null","15","null","0","null","4","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","1","null","0","null","2","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
